Loosemorehanby,Gallagher,EffectiveNumberOfParties,EffectiveNumberOfPCAVars,Governability,Round,ENI,
0.306,0.182663625278817,2.94117647058823,2.25745770637879,0.277777777777778,6,5.77157403630178,
0.247,0.152325309781402,3.33333333333333,3.23133806937941,0.305555555555555,6,5.77157403630178,
0.243,0.153616405373905,3.33333333333333,2.69625732176399,0.305555555555556,6,5.77157403630178,
0.296,0.188695521939446,3.84615384615385,3.31893157797342,0.319444444444444,6,5.77157403630178,
0.223,0.148317227590054,4.54545454545455,3.78428103574664,0.22,6,5.77157403630178,
0.32,0.207930276775654,2.77777777777778,3.92342685709859,0.583333333333333,6,5.77157403630178,
0.242,0.159210552414091,3.84615384615385,4.48758642056242,0.319444444444444,6,5.77157403630178,
0.275,0.170894704423513,3.33333333333333,3.39428506156068,0.305555555555556,6,5.77157403630178,
0.339,0.21541123461881,2.94117647058823,4.15610971479768,0.277777777777778,6,5.77157403630178,
0.26,0.172704950710743,3.57142857142857,3.51875878638803,0.283333333333333,6,5.77157403630178,
0.373,0.220074987220265,2.94117647058823,2.68521181613778,0.277777777777778,6,5.77157403630178,
0.249,0.15317310468878,4.54545454545455,3.05255174076025,0.22,6,5.77157403630178,
0.383,0.252150748561253,2.17391304347826,2.6391337106306,1,6,5.77157403630178,
0.344,0.22067623342807,3.33333333333333,2.45665412810711,0.305555555555555,6,5.77157403630178,
0.097,0.0638670494073431,5.55555555555555,3.11564734245693,0.18,6,5.77157403630178,
0.276,0.159229394271284,3.84615384615385,3.23306888086492,0.277777777777778,6,5.77157403630178,
0.32,0.213192401365527,2.94117647058824,2.83148328472031,0.583333333333333,6,5.77157403630178,
0.269,0.191588099839212,2.94117647058824,4.39493720886696,0.583333333333333,6,5.77157403630178,
0.361,0.231451938855565,2.77777777777778,3.08715922336264,0.583333333333333,6,5.77157403630178,
0.217,0.133292910539158,3.57142857142857,3.37957420505036,0.283333333333333,6,5.77157403630178,
0.298,0.212384086032829,2.94117647058824,2.46886460174265,0.583333333333333,6,5.77157403630178,
0.409,0.317962261911693,1.47058823529412,3.65975853605543,1,6,5.77157403630178,
0.318,0.202664747797934,2.38095238095238,3.73731694301798,0.5,6,5.77157403630178,
0.23,0.147282042354117,3.84615384615385,2.90488854412188,0.277777777777778,6,5.77157403630178,
0.29,0.172945077987204,2.94117647058824,2.32829798268278,0.333333333333333,6,5.77157403630178,
0.357,0.223134488593763,2.38095238095238,3.23035272395151,0.5,6,5.77157403630178,
0.262,0.180623918681884,4.16666666666667,4.15864999740697,0.33,6,5.77157403630178,
0.343,0.194478790617383,3.57142857142857,3.47469112019061,0.333333333333333,6,5.77157403630178,
0.501,0.305727002405741,2.38095238095238,2.00408579291808,0.5,6,5.77157403630178,
0.323,0.190719689597063,4.16666666666667,3.83210079068773,0.263888888888889,6,5.77157403630178,
0.456,0.321260019299009,1.85185185185185,3.05761891043563,1,6,5.77157403630178,
0.272,0.152757978515035,2.94117647058824,3.30839049470453,0.333333333333333,6,5.77157403630178,
0.312,0.194597019504411,2.94117647058823,4.28940153464224,0.277777777777778,6,5.77157403630178,
0.218,0.124879942344638,5,4.42758972447386,0.223333333333333,6,5.77157403630178,
0.163,0.104599235178848,5,3.67131208972589,0.223333333333333,6,5.77157403630178,
0.159,0.0980153049273429,5,3.10437244908324,0.223333333333333,6,5.77157403630178,
0.233,0.146468426631817,3.33333333333333,3.25200883383619,0.305555555555555,6,5.77157403630178,
0.204,0.131597872323226,4.16666666666667,2.46971094672923,0.263888888888889,6,5.77157403630178,
0.297,0.172696265159383,3.84615384615385,2.7419850025373,0.277777777777778,6,5.77157403630178,
0.257,0.199667223148918,2.94117647058823,3.78171100071362,0.583333333333333,6,5.77157403630178,
0.392,0.304614510488256,1.92307692307692,3.51348040730224,1,6,5.77157403630178,
0.148,0.0988938825206089,6.25,3.2171516361358,0.166190476190476,6,5.77157403630178,
0.246,0.142137257606864,3.33333333333333,3.63132794208937,0.305555555555556,6,5.77157403630178,
0.325,0.207096595819439,3.57142857142857,3.41691469305951,0.283333333333333,6,5.77157403630178,
0.23,0.138859641364941,3.84615384615385,4.73021210682484,0.277777777777778,6,5.77157403630178,
0.272,0.17184295155752,3.57142857142857,2.65571072587997,0.283333333333333,6,5.77157403630178,
0.276,0.170029409220876,3.57142857142857,3.16898320155475,0.333333333333333,6,5.77157403630178,
0.365,0.255331157519015,2.17391304347826,4.05818019580545,1,6,5.77157403630178,
0.311,0.223315919719128,3.125,3.89580794233738,0.65,6,5.77157403630178,
0.369,0.267426625450795,2.27272727272727,3.43037576777028,1,6,5.77157403630178,
0.399,0.277366183951829,2.38095238095238,3.13936649326134,1,6,5.77157403630178,
0.172,0.126225987815505,3.57142857142857,3.04208230160998,0.333333333333333,6,5.77157403630178,
0.146,0.091804139340228,4.54545454545455,3.0075334650698,0.233333333333333,6,5.77157403630178,
0.16,0.10249878048055,5.55555555555555,4.13504246113389,0.18,6,5.77157403630178,
0.157,0.0980255068846879,3.33333333333333,3.48337065837458,0.305555555555556,6,5.77157403630178,
0.217,0.142530698447738,3.33333333333333,3.47714406558721,0.305555555555555,6,5.77157403630178,
0.412,0.268503258825661,2.38095238095238,3.55438441063194,0.5,6,5.77157403630178,
0.166,0.103556747727997,4.54545454545455,3.65021647049572,0.233333333333333,6,5.77157403630178,
0.29,0.181325673857841,3.33333333333333,2.01033839449368,0.305555555555555,6,5.77157403630178,
0.385,0.246479208048062,2.77777777777778,3.61314276347847,0.583333333333333,6,5.77157403630178,
0.353,0.274204303394385,2.38095238095238,4.67081239321147,1,6,5.77157403630178,
0.107,0.0651536645170477,5.55555555555555,2.7206430541421,0.18,6,5.77157403630178,
0.172,0.11164676439557,4.16666666666667,4.74101938891018,0.263888888888889,6,5.77157403630178,
0.423,0.279835666061351,2.17391304347826,3.21641652184734,1,6,5.77157403630178,
0.366,0.230744447387147,2.63157894736842,2.88344111597639,0.5,6,5.77157403630178,
0.237,0.197053292284093,2.94117647058824,4.00076314910023,0.583333333333333,6,5.77157403630178,
0.232,0.167684227045957,3.84615384615385,3.06092507902998,0.319444444444444,6,5.77157403630178,
0.333,0.211139764137407,2.38095238095238,3.93985970259838,0.5,6,5.77157403630178,
0.433,0.279581830597054,2.77777777777778,2.17160750249671,0.583333333333333,6,5.77157403630178,
0.3,0.196641806338327,2.94117647058824,3.7040624541888,0.583333333333333,6,5.77157403630178,
0.301,0.201357890334598,3.33333333333333,3.3354682294958,0.305555555555555,6,5.77157403630178,
0.139,0.101700540804855,5,3.56272450689479,0.223333333333333,6,5.77157403630178,
0.288,0.191674202750396,3.84615384615385,3.61346308011118,0.319444444444444,6,5.77157403630178,
0.185,0.132759180473518,3.84615384615385,4.00589819485833,0.319444444444444,6,5.77157403630178,
0.231,0.133641310978305,4.16666666666667,2.99388006692777,0.263888888888889,6,5.77157403630178,
0.414,0.328667004732754,1.85185185185185,3.14144055065709,1,6,5.77157403630178,
0.44,0.296715351810452,2.17391304347826,2.65009160859689,1,6,5.77157403630178,
0.254,0.173020230031057,2.77777777777778,4.33813649734764,0.583333333333333,6,5.77157403630178,
0.303,0.191224998365799,3.33333333333333,4.2126923319456,0.305555555555556,6,5.77157403630178,
0.203,0.122233383328778,4.16666666666667,3.13274208036167,0.263888888888889,6,5.77157403630178,
0.364,0.203668848869924,3.84615384615385,3.02706926151415,0.277777777777778,6,5.77157403630178,
0.155,0.111691539518443,5,3.45858783990883,0.223333333333333,6,5.77157403630178,
0.385,0.288192643903345,2.38095238095238,3.90285701009816,1,6,5.77157403630178,
0.296,0.183166590840142,2.77777777777778,3.07405501835286,0.333333333333333,6,5.77157403630178,
0.335,0.229218236621784,2.77777777777778,3.56661340175952,0.583333333333333,6,5.77157403630178,
0.207,0.151168779845575,3.84615384615385,3.87603863788291,0.319444444444444,6,5.77157403630178,
0.316,0.214597297280278,3.125,3.31994276615357,0.65,6,5.77157403630178,
0.279,0.163957311517358,3.57142857142857,3.36584499691863,0.283333333333333,6,5.77157403630178,
0.323,0.206,3.84615384615385,2.92349272510622,0.319444444444444,6,5.77157403630178,
0.222,0.136044110493619,4.16666666666667,3.72462240354629,0.263888888888889,6,5.77157403630178,
0.428,0.289887909371881,1.85185185185185,2.90578870579706,1,6,5.77157403630178,
0.391,0.241803639343993,2.94117647058823,3.65374550801337,0.277777777777778,6,5.77157403630178,
0.191,0.117401022142058,3.84615384615385,3.1131794230979,0.319444444444444,6,5.77157403630178,
0.131,0.0951682720238211,5,4.35226050172378,0.223333333333333,6,5.77157403630178,
0.343,0.21609951411329,2.77777777777778,3.0666304562207,0.583333333333333,6,5.77157403630178,
0.377,0.252079352585649,2.77777777777778,3.62476512677644,0.583333333333333,6,5.77157403630178,
0.246,0.144868906256657,3.84615384615385,2.6743186046536,0.319444444444444,6,5.77157403630178,
0.264,0.175641680702503,3.57142857142857,3.71852857162304,0.283333333333333,6,5.77157403630178,
0.239,0.181474516117277,2.94117647058824,3.2623953560241,0.583333333333333,6,5.77157403630178,
0.15,0.0927038294786143,5.55555555555555,3.03440137230536,0.18,6,5.77157403630178,
0.09,0.0635924523823386,6.25,3.11073835116464,0.166190476190476,6,5.77157403630178,
0.291,0.197974745864214,3.125,2.69421570066739,0.65,6,5.77157403630178,
0.271,0.180571315551502,2.77777777777778,2.84392821198491,0.333333333333333,6,5.77157403630178,
0.263,0.183700843765074,2.77777777777778,3.34852691839969,0.583333333333333,6,5.77157403630178,
0.25,0.182054936763604,2.77777777777778,2.9201432056078,0.583333333333333,6,5.77157403630178,
0.229,0.173028899320316,2.94117647058824,3.48105851517258,0.583333333333333,6,5.77157403630178,
0.267,0.201898489345512,3.125,3.72633742881098,0.65,6,5.77157403630178,
0.579,0.351293324730203,1.92307692307692,3.02318850812651,1,6,5.77157403630178,
0.478,0.303244126076665,2.27272727272727,2.13120066683396,1,6,5.77157403630178,
0.344,0.209895211951107,5,3.53302020832822,0.223333333333333,6,5.77157403630178,
0.323,0.198295234435929,2.38095238095238,1.96406450106371,0.5,6,5.77157403630178,
0.152,0.0911975876873944,4.16666666666667,3.24179092209991,0.263888888888889,6,5.77157403630178,
0.231,0.146598090028486,3.84615384615385,3.04302282421935,0.319444444444444,6,5.77157403630178,
0.338,0.212638190360998,2.77777777777778,2.72441568272924,0.583333333333333,6,5.77157403630178,
0.39,0.295738059775877,2.38095238095238,2.04524253434007,1,6,5.77157403630178,
0.29,0.19231224609993,3.125,2.86523155867036,0.649999999999999,6,5.77157403630178,
0.302,0.19596428245984,3.57142857142857,3.37835673311949,0.283333333333333,6,5.77157403630178,
0.233,0.138318473097414,3.84615384615385,2.9513823472122,0.319444444444444,6,5.77157403630178,
0.359,0.211366979445702,3.33333333333333,3.24970615506496,0.305555555555556,6,5.77157403630178,
0.304,0.192244635815931,2.94117647058823,3.55712667198378,0.277777777777778,6,5.77157403630178,
0.413,0.264652602481064,2.17391304347826,3.21116840250883,1,6,5.77157403630178,
0.336,0.223430078548077,3.125,3.47776670708604,0.65,6,5.77157403630178,
0.138,0.092,5,3.23579018069143,0.223333333333333,6,5.77157403630178,
0.21,0.14976314633447,4.16666666666667,3.52506442668326,0.33,6,5.77157403630178,
0.353,0.231941803045505,2.77777777777778,4.56013728793631,0.583333333333333,6,5.77157403630178,
0.195,0.134751623366845,3.84615384615385,3.61007831893828,0.319444444444444,6,5.77157403630178,
0.286,0.180521466867517,2.63157894736842,3.04312133546839,0.5,6,5.77157403630178,
0.296,0.17554201776213,3.57142857142857,3.3179682741535,0.333333333333333,6,5.77157403630178,
0.304,0.238096619043614,2.5,3.35159925559785,1,6,5.77157403630178,
0.207,0.160990682960226,3.84615384615385,3.14366048280012,0.319444444444444,6,5.77157403630178,
0.283,0.167815374742602,4.16666666666667,2.47991754111626,0.263888888888889,6,5.77157403630178,
0.324,0.176991525220842,3.57142857142857,3.54547536357042,0.333333333333333,6,5.77157403630178,
0.288,0.189367367833003,2.94117647058823,3.56016310335486,0.583333333333333,6,5.77157403630178,
0.392,0.287600417245873,2.38095238095238,3.19624530217088,1,6,5.77157403630178,
0.273,0.179016758992001,3.33333333333333,2.9233519255602,0.305555555555556,6,5.77157403630178,
0.37,0.209714091085935,2.94117647058824,3.76301640177863,0.333333333333333,6,5.77157403630178,
0.315,0.222454489727674,2.94117647058823,2.93711692005493,0.583333333333333,6,5.77157403630178,
0.281,0.21126286943048,3.125,3.33350296658512,0.65,6,5.77157403630178,
0.248,0.158300347441185,3.84615384615385,2.37249684595637,0.319444444444444,6,5.77157403630178,
0.203,0.12249081598226,4.54545454545455,2.88766629799358,0.233333333333333,6,5.77157403630178,
0.262,0.179733135509288,3.57142857142857,2.5935954269325,0.283333333333333,6,5.77157403630178,
0.328,0.193940712590214,3.33333333333333,2.82441951205581,0.305555555555556,6,5.77157403630178,
0.21,0.132389576628978,3.33333333333333,2.3814744051042,0.305555555555555,6,5.77157403630178,
0.317,0.179142401457611,2.77777777777778,2.7908398115539,0.333333333333333,6,5.77157403630178,
0.33,0.222348825047492,2.94117647058824,3.7816070722003,0.583333333333333,6,5.77157403630178,
0.267,0.181140829190992,3.57142857142857,3.57835597452893,0.283333333333333,6,5.77157403630178,
0.215,0.127561749752816,4.54545454545455,4.4415563451415,0.233333333333333,6,5.77157403630178,
0.153,0.0951630180269626,4.54545454545455,4.05823906407746,0.233333333333333,6,5.77157403630178,
0.31,0.191211924314359,3.33333333333333,2.28352172975315,0.305555555555556,6,5.77157403630178,
0.413,0.283331960780989,1.92307692307692,2.32820891333916,1,6,5.77157403630178,
0.289,0.169841102210272,4.16666666666667,2.06889282764378,0.263888888888889,6,5.77157403630178,
0.333,0.234155930952005,3.57142857142857,3.27309909626462,0.333333333333333,6,5.77157403630178,
0.413,0.248949794135283,2.38095238095238,2.76097133321724,0.5,6,5.77157403630178,
0.276,0.207398167783614,2.5,3.87142455599336,1,6,5.77157403630178,
0.364,0.249581649966499,3.125,2.57472042474882,0.65,6,5.77157403630178,
0.199,0.116447413024077,5.55555555555555,3.71296983337187,0.18,6,5.77157403630178,
0.298,0.179599554565149,2.94117647058823,3.7520139420862,0.277777777777778,6,5.77157403630178,
0.301,0.223821357336605,2.94117647058823,2.69052866969207,0.583333333333333,6,5.77157403630178,
0.333,0.207407810846168,2.77777777777778,4.81158885012525,0.583333333333333,6,5.77157403630178,
0.259,0.179379486006622,3.33333333333333,2.81921519587147,0.305555555555555,6,5.77157403630178,
0.309,0.179555005499708,3.84615384615385,4.58665653023142,0.277777777777778,6,5.77157403630178,
0.277,0.204071066052981,2.94117647058824,4.36770496075006,0.583333333333333,6,5.77157403630178,
0.339,0.215401949851899,3.84615384615385,3.25560601362425,0.319444444444444,6,5.77157403630178,
0.411,0.286223688747106,2.27272727272727,2.14948732916278,1,6,5.77157403630178,
0.418,0.324696781628645,1.92307692307692,3.58235680360756,1,6,5.77157403630178,
0.245,0.14834419435893,4.54545454545455,3.62956819482382,0.233333333333333,6,5.77157403630178,
0.329,0.187517999136083,2.94117647058824,3.12383310216902,0.333333333333333,6,5.77157403630178,
0.272,0.186145104689863,3.33333333333333,2.32415348398644,0.305555555555555,6,5.77157403630178,
0.13,0.0826377637645163,5,3.7166092901378,0.223333333333333,6,5.77157403630178,
0.339,0.204107814647063,2.94117647058823,4.49932408903204,0.277777777777778,6,5.77157403630178,
0.354,0.245324275195098,2.38095238095238,3.27492815182906,1,6,5.77157403630178,
0.3,0.1883056026782,2.94117647058823,3.73384243949624,0.277777777777778,6,5.77157403630178,
0.255,0.170434738243118,3.57142857142857,4.55918173871598,0.283333333333333,6,5.77157403630178,
0.314,0.194131398799885,3.33333333333333,3.53181435949997,0.305555555555555,6,5.77157403630178,
0.346,0.2049975609611,3.57142857142857,2.49907702504582,0.333333333333333,6,5.77157403630178,
0.279,0.206990337938755,2.94117647058823,3.31088296904941,0.583333333333333,6,5.77157403630178,
0.349,0.220981899711266,3.33333333333333,2.67909782554609,0.305555555555555,6,5.77157403630178,
0.358,0.20743432695675,2.77777777777778,3.02817655824588,0.333333333333333,6,5.77157403630178,
0.491,0.388699112425022,1.21951219512195,2.69695412306696,1,6,5.77157403630178,
0.233,0.162785134456436,3.84615384615385,2.99507370625862,0.319444444444444,6,5.77157403630178,
0.222,0.127491176165255,3.84615384615385,4.13991978346461,0.277777777777778,6,5.77157403630178,
0.284,0.181278790816797,4.54545454545455,3.41622349656255,0.22,6,5.77157403630178,
0.305,0.195230632842287,3.33333333333333,2.41794096124436,0.305555555555555,6,5.77157403630178,
0.295,0.233662149266842,2.27272727272727,3.55307925253026,1,6,5.77157403630178,
0.256,0.173562668797181,3.57142857142857,4.93768911643783,0.283333333333333,6,5.77157403630178,
0.128,0.0877097486029917,4.54545454545455,3.16600818899707,0.22,6,5.77157403630178,
0.167,0.104532291661477,3.33333333333333,3.17269101386779,0.305555555555555,6,5.77157403630178,
0.331,0.210770016843004,3.33333333333333,2.44051509516648,0.305555555555556,6,5.77157403630178,
0.4,0.264410665442981,2.38095238095238,2.38533746787855,1,6,5.77157403630178,
0.156,0.0971905345185425,5,3.96670522323237,0.223333333333333,6,5.77157403630178,
0.379,0.251207085887321,2.63157894736842,4.1812371947277,0.5,6,5.77157403630178,
0.171,0.130958008537088,4.16666666666667,3.72313637604403,0.33,6,5.77157403630178,
0.123,0.0744848977981443,4.54545454545455,2.60712181979324,0.233333333333333,6,5.77157403630178,
0.308,0.199145675323367,2.77777777777778,2.75332313748712,0.583333333333333,6,5.77157403630178,
0.387,0.250964140864786,2.94117647058823,3.77025905921783,0.583333333333333,6,5.77157403630178,
0.328,0.245312046177924,2.38095238095238,3.04714781371465,1,6,5.77157403630178,
0.209,0.124008064253902,5,2.88695658382423,0.223333333333333,6,5.77157403630178,
0.314,0.223792314434611,2.63157894736842,3.7022979359554,0.5,6,5.77157403630178,
0.369,0.227156333832011,2.77777777777778,3.30409745471721,0.583333333333333,6,5.77157403630178,
0.341,0.213810663906177,2.38095238095238,3.36027176976987,0.5,6,5.77157403630178,
0.236,0.143317828618773,3.57142857142857,3.3099185872199,0.333333333333333,6,5.77157403630178,
0.41,0.262110663651825,2.77777777777778,3.62822207880148,0.583333333333333,6,5.77157403630178,
0.27,0.208403454865796,2.38095238095238,3.24586454544833,1,6,5.77157403630178,
0.253,0.140563153066513,3.84615384615385,3.90457811669718,0.277777777777778,6,5.77157403630178,
0.152,0.100503731274018,4.16666666666667,3.11673850440101,0.263888888888889,6,5.77157403630178,
0.225,0.167928556237467,4.54545454545454,3.90497725137153,0.357142857142857,6,5.77157403630178,
0.262,0.16330339861742,2.94117647058823,2.76590235371865,0.277777777777778,6,5.77157403630178,
0.351,0.239054387117242,2.77777777777778,3.61831841379259,0.583333333333333,6,5.77157403630178,
0.232,0.144868906256657,3.33333333333333,3.35664734465151,0.305555555555556,6,5.77157403630178,
0.211,0.140907771254818,2.94117647058823,4.45939875224828,0.277777777777778,6,5.77157403630178,
0.292,0.189978946201941,3.84615384615385,3.82067584414147,0.319444444444444,6,5.77157403630178,
0.258,0.154311373527683,2.77777777777778,2.69368401999466,0.333333333333333,6,5.77157403630178,
0.358,0.227705950734714,3.33333333333333,2.8945770378786,0.305555555555556,6,5.77157403630178,
0.261,0.152065775242163,5,3.30709065212606,0.223333333333333,6,5.77157403630178,
0.269,0.193927821624438,3.125,3.39416976228086,0.65,6,5.77157403630178,
0.161,0.0950263121456368,6.25,3.76788078102952,0.166190476190476,6,5.77157403630178,
0.129,0.09037698822156,5,3.82186557601184,0.223333333333333,6,5.77157403630178,
0.189,0.118439858155943,2.94117647058823,3.08647197860828,0.277777777777778,6,5.77157403630178,
0.266,0.163676510226727,3.57142857142857,4.15426548440023,0.283333333333333,6,5.77157403630178,
0.247,0.167173562503166,3.84615384615385,3.40315648478937,0.277777777777778,6,5.77157403630178,
0.497,0.333904177871437,1.85185185185185,3.18938651342244,1,6,5.77157403630178,
0.139,0.0942019108086455,4.54545454545455,2.97962157729455,0.233333333333333,6,5.77157403630178,
0.503,0.309879008646923,2,3.05336173240908,0.5,6,5.77157403630178,
0.4,0.250413657774491,2.77777777777778,3.03713868490828,0.583333333333333,6,5.77157403630178,
0.281,0.20479746092176,3.125,3.90950415563464,0.65,6,5.77157403630178,
0.264,0.153785564992297,3.84615384615385,2.87853903034026,0.277777777777778,6,5.77157403630178,
0.328,0.218645832340797,2.38095238095238,3.64215143484636,1,6,5.77157403630178,
0.387,0.246562365335831,1.92307692307692,2.27608814109727,1,6,5.77157403630178,
0.2,0.1327365812427,3.33333333333333,2.77935587497249,0.305555555555556,6,5.77157403630178,
0.325,0.235493099686594,2.17391304347826,2.94090016043013,1,6,5.77157403630178,
0.158,0.103812330674154,5.55555555555555,2.99191422653569,0.18,6,5.77157403630178,
0.195,0.150406116896887,4.54545454545455,2.46728697292865,0.233333333333333,6,5.77157403630178,
0.282,0.168860889491913,3.33333333333333,3.02499112351779,0.305555555555555,6,5.77157403630178,
0.25,0.151802503273167,2.77777777777778,3.15613985391745,0.333333333333333,6,5.77157403630178,
0.331,0.23318447632722,2.94117647058824,3.48721605317499,0.583333333333333,6,5.77157403630178,
0.301,0.197385409795152,2.94117647058823,2.79798742177164,0.277777777777778,6,5.77157403630178,
0.27,0.161789987329253,3.33333333333333,3.34532760528637,0.305555555555555,6,5.77157403630178,
0.237,0.139197701130443,4.54545454545455,2.98376587098613,0.233333333333333,6,5.77157403630178,
0.127,0.0954620343382646,4.54545454545455,3.64698445996679,0.233333333333333,6,5.77157403630178,
0.362,0.280693783329806,1.72413793103448,1.90154269291424,1,6,5.77157403630178,
0.316,0.197309401701997,2.38095238095238,1.98691992689816,0.5,6,5.77157403630178,
0.253,0.177679486716953,3.125,2.87914091413531,0.65,6,5.77157403630178,
0.313,0.17942965195307,3.33333333333333,4.17266356889252,0.305555555555556,6,5.77157403630178,
0.287,0.164951508025844,3.33333333333333,3.35805395132222,0.305555555555556,6,5.77157403630178,
0.202,0.133966413701345,3.33333333333333,2.20631541222226,0.305555555555555,6,5.77157403630178,
0.303,0.182236110581849,4.16666666666667,4.13014653869425,0.263888888888889,6,5.77157403630178,
0.191,0.130912184306886,3.57142857142857,3.84407672125773,0.283333333333333,6,5.77157403630178,
0.471,0.361835598027613,1.51515151515151,3.8030369530342,1,6,5.77157403630178,
0.241,0.149522573546605,4.54545454545455,4.1382804670167,0.22,6,5.77157403630178,
0.342,0.266868881662887,1.85185185185185,3.29956504126541,1,6,5.77157403630178,
0.56,0.368218685022909,1.72413793103448,2.86390221057367,1,6,5.77157403630178,
0.416,0.256458573652744,2.38095238095238,3.59742907648245,0.5,6,5.77157403630178,
0.203,0.146219013811474,4.16666666666667,3.42359312371096,0.33,6,5.77157403630178,
0.368,0.224040174968687,2.63157894736842,2.71331357263605,0.5,6,5.77157403630178,
0.285,0.173651950752072,3.33333333333333,3.74640757005172,0.305555555555555,6,5.77157403630178,
0.244,0.15728000508647,4.16666666666667,3.48821111807723,0.263888888888889,6,5.77157403630178,
0.242,0.149258165605772,4.16666666666667,3.64157749726557,0.263888888888889,6,5.77157403630178,
0.234,0.133472843679904,4.16666666666667,3.39130111679648,0.263888888888889,6,5.77157403630178,
0.217,0.151301024451257,3.57142857142857,3.04288728544686,0.283333333333333,6,5.77157403630178,
0.29,0.209771304043237,2.94117647058823,3.17600328386797,0.583333333333333,6,5.77157403630178,
0.213,0.135473244590952,3.57142857142857,3.17692095141495,0.333333333333333,6,5.77157403630178,
0.426,0.294577663783254,2.27272727272727,2.78921716742597,1,6,5.77157403630178,
0.183,0.121692234756372,5,3.84367377186976,0.223333333333333,6,5.77157403630178,
0.138,0.0927900856772964,5,3.91066023378366,0.223333333333333,6,5.77157403630178,
0.15,0.0920217365626187,3.84615384615385,2.98914115738811,0.277777777777778,6,5.77157403630178,
0.165,0.100528602894898,5,4.46838672478669,0.223333333333333,6,5.77157403630178,
0.407,0.31530144306679,1.51515151515151,3.32629494306631,1,6,5.77157403630178,
0.376,0.242787973342997,2.77777777777778,3.04330263849113,0.583333333333333,6,5.77157403630178,
0.272,0.165456943039571,4.16666666666667,2.60709201920585,0.263888888888889,6,5.77157403630178,
0.178,0.103846039885977,4.54545454545455,4.3897947923808,0.233333333333333,6,5.77157403630178,
0.424,0.252863599594722,2.38095238095238,2.87599401460745,0.5,6,5.77157403630178,
0.336,0.215777663348179,2.94117647058824,2.01853319512465,0.583333333333333,6,5.77157403630178,
0.262,0.182674574038097,3.84615384615385,3.59514249126337,0.319444444444444,6,5.77157403630178,
0.194,0.139871369479247,4.16666666666667,3.76084104394991,0.263888888888889,6,5.77157403630178,
0.195,0.126384334472275,3.84615384615385,2.01462715985197,0.277777777777778,6,5.77157403630178,
0.236,0.151003311221973,3.57142857142857,3.64754909036812,0.283333333333333,6,5.77157403630178,
0.374,0.237301495991913,2.77777777777778,2.80144066513572,0.583333333333333,6,5.77157403630178,
0.314,0.220156762330845,2.77777777777778,4.4328256440312,0.583333333333333,6,5.77157403630178,
0.322,0.190273487380665,3.33333333333333,3.55126877794771,0.305555555555556,6,5.77157403630178,
0.223,0.147309198626562,4.54545454545455,3.63008023550035,0.22,6,5.77157403630178,
0.259,0.179318153013018,2.94117647058823,3.78146695169048,0.583333333333333,6,5.77157403630178,
0.362,0.230490780726692,2.77777777777778,3.38773271543784,0.583333333333333,6,5.77157403630178,
0.276,0.172722320503171,3.84615384615385,3.30095197558607,0.319444444444444,6,5.77157403630178,
0.198,0.14603424255975,2.77777777777778,4.23600391659803,0.583333333333333,6,5.77157403630178,
0.216,0.145811522178462,4.16666666666667,2.68761880689788,0.33,6,5.77157403630178,
0.207,0.128331601719919,5,2.84727744574775,0.223333333333333,6,5.77157403630178,
0.381,0.240644966704064,2.38095238095238,3.528933436119,0.5,6,5.77157403630178,
0.393,0.260708649645538,2.63157894736842,2.84147496105104,0.5,6,5.77157403630178,
0.287,0.189965786393234,3.84615384615385,3.66598215428681,0.319444444444444,6,5.77157403630178,
0.219,0.140231950710243,3.57142857142857,3.42167407580403,0.283333333333333,6,5.77157403630178,
0.351,0.216134217559368,2.94117647058823,2.56155579980496,0.277777777777778,6,5.77157403630178,
0.153,0.102878569196893,5,4.07726052590965,0.223333333333333,6,5.77157403630178,
0.232,0.174868522038702,2.94117647058824,4.1357132230283,0.583333333333333,6,5.77157403630178,
0.34,0.240568077682805,2.17391304347826,4.35449500556125,1,6,5.77157403630178,
0.312,0.195151223414049,4.16666666666667,2.44212658744948,0.263888888888889,6,5.77157403630178,
0.364,0.27478537078964,2.5,3.8238176910579,1,6,5.77157403630178,
0.266,0.154644754194897,3.33333333333333,4.92812390785279,0.305555555555555,6,5.77157403630178,
0.228,0.169260154791374,3.84615384615385,3.06800389818267,0.319444444444444,6,5.77157403630178,
0.28,0.172777313325564,3.57142857142857,3.4139060831605,0.333333333333333,6,5.77157403630178,
0.425,0.289025950392002,2.17391304347826,2.86807454199569,1,6,5.77157403630178,
0.253,0.162197410583523,3.57142857142857,2.48520684891928,0.283333333333333,6,5.77157403630178,
0.249,0.158154987275141,3.57142857142857,3.26230833760341,0.333333333333333,6,5.77157403630178,
0.309,0.195611860581101,3.84615384615385,3.5852193546569,0.319444444444444,6,5.77157403630178,
0.339,0.214074753298935,3.33333333333333,3.28660283932115,0.305555555555555,6,5.77157403630178,
0.142,0.0862322445492404,4.16666666666667,3.95986652983736,0.263888888888889,6,5.77157403630178,
0.216,0.120834597694535,4.54545454545455,4.88138222940738,0.233333333333333,6,5.77157403630178,
0.4,0.310267626413069,1.85185185185185,2.66740312969864,1,6,5.77157403630178,
0.188,0.120598507453451,4.54545454545455,3.63878823563944,0.22,6,5.77157403630178,
0.298,0.183363027898211,3.57142857142857,3.45294454125481,0.283333333333333,6,5.77157403630178,
