lijphart,raes,loosemorehanby,gallagher,enp,pca,governability,entropy,entropyseatprop,dm
0.03308,0.020954167,0.083816667,0.052820035,7.651434644,5.816155593,0.139489796,-1.995850094,-2.054383253,2
0.05728,0.01866,0.07464,0.052980171,7.643312102,4.952963415,0.138571429,-2.031249303,-2.056884537,2
0.04096,0.02025,0.081,0.044534872,7.741935484,4.890386143,0.13755102,-2.030967895,-2.063286148,2
0.057963333,0.018684167,0.074736667,0.056394959,7.602956705,2.105563991,0.13755102,-2.031173353,-2.053358532,2
0.02397,0.0121825,0.04873,0.028300623,7.894736842,4.732463518,0.136836735,-2.033520375,-2.072860246,2
0.033293333,0.018534167,0.074136667,0.054748188,7.627118644,6.280624388,0.142857143,-1.945910149,-2.050973803,2
0.049253333,0.022535833,0.090143333,0.05225873,7.651434644,2.689343547,0.137653061,-2.030254555,-2.057513352,2
0.050346667,0.035294167,0.141176667,0.074209933,7.346938776,5.815844219,0.139693878,-2.01983994,-2.034181611,2
0.06774,0.018999167,0.075996667,0.055760466,7.627118644,6.150834531,0.142857143,-2.021767756,-2.056990601,2
0.033286667,0.014429167,0.057716667,0.035443036,7.77537797,1.115848094,0.137244898,-2.033350836,-2.065515002,2
0.071876667,0.0240675,0.09627,0.064821488,7.453416149,1.728945744,0.139489796,-2.029627874,-2.044875622,2
0.034063333,0.018505833,0.074023333,0.043317542,7.75862069,3.827173529,0.136938776,-2.029880964,-2.063702628,2
0.048493333,0.024523333,0.098093333,0.057542991,7.578947368,6.006864557,0.136938776,-2.029520135,-2.051052122,2
0.05687,0.022661667,0.090646667,0.05624376,7.602956705,5.938700606,0.137857143,-2.030352731,-2.054165204,2
0.024033333,0.018585,0.07434,0.054186934,7.635206787,4.771653755,0.142857143,-1.945910149,-2.05140631,2
0.058353333,0.028989167,0.115956667,0.065996276,7.468879668,6.605503092,0.136938776,-2.032431439,-2.044161155,2
0.056733333,0.02431,0.09724,0.060034654,7.539267016,6.587089669,0.137142857,-2.031911409,-2.049659574,2
0.09011,0.028775,0.1151,0.079539663,7.243460765,6.554903566,0.139897959,-2.029232923,-2.031359825,2
0.036677391,0.02350875,0.094035,0.052989583,7.613701785,3.386975311,0.137142857,-2.028673164,-2.053510089,3
0.020859145,0.013538889,0.054155556,0.032477073,7.862722573,6.064202261,0.13755102,-2.02167047,-2.070496831,3
0.038753103,0.02258431,0.090337241,0.049286325,7.697940503,4.91287985,0.137857143,-2.029797693,-2.060129752,3
0.045303793,0.019584224,0.078336897,0.047241291,7.680365297,3.509356923,0.137142857,-2.032814258,-2.058927921,3
0.031939737,0.023511557,0.094046228,0.050865419,7.662735849,2.471165884,0.136938776,-2.030575364,-2.057209996,3
0.039368103,0.023310647,0.093242586,0.058309073,7.576576577,5.874379409,0.137755102,-2.019767228,-2.050000448,3
0.068447311,0.018754748,0.075018992,0.059806152,7.576779026,6.122913937,0.14122449,-2.026054252,-2.05314944,3
0.025025,0.016265417,0.065061667,0.037033115,7.817589577,5.919462011,0.136326531,-2.033522453,-2.067641171,3
0.046090171,0.022128397,0.08851359,0.054387221,7.634690463,6.125192534,0.137959184,-2.021128132,-2.05506662,3
0.062669188,0.027958622,0.111834487,0.065611421,7.47624249,5.822323315,0.137959184,-2.028931317,-2.045095494,3
0.05133615,0.022801637,0.091206549,0.056917996,7.58704694,6.280974777,0.13755102,-2.025639325,-2.05246733,3
0.061605172,0.024934483,0.099737931,0.067022168,7.442477876,4.350298061,0.13744898,-2.028648257,-2.040377778,3
0.045475171,0.019741645,0.078966581,0.049386868,7.686131387,6.11544537,0.137959184,-2.027601538,-2.058796086,3
0.048950588,0.023609769,0.094439076,0.063733262,7.480718436,5.941954412,0.13755102,-2.022069196,-2.041687786,3
0.037523103,0.020144138,0.080576552,0.049074685,7.689142857,6.511270518,0.13755102,-2.021878706,-2.058330401,3
0.052282179,0.0239364,0.095745598,0.064154626,7.47624249,6.697379955,0.137959184,-2.016827136,-2.041851785,3
0.042707227,0.017793393,0.071173571,0.042110418,7.776496431,6.056036655,0.13877551,-2.029756767,-2.065444434,3
0.052606102,0.031801822,0.127207288,0.073015825,7.343881857,6.093506203,0.137040816,-2.028970471,-2.0323998,3
0.021036724,0.014803707,0.059214828,0.044124242,7.751152074,5.825693276,0.142857143,-1.945910149,-2.061072433,3
0.034806949,0.020820191,0.083280763,0.04764844,7.709856035,6.569431123,0.136938776,-2.028066282,-2.060263045,3
0.030277414,0.019050302,0.076201207,0.04245979,7.769053118,5.076850952,0.136734694,-2.030442915,-2.064288485,3
0.038447391,0.016517065,0.066068261,0.039558918,7.793164408,6.186381401,0.137959184,-2.031476216,-2.066645468,3
0.027407373,0.019307458,0.077229831,0.046928567,7.718403548,5.572000825,0.137959184,-2.01408956,-2.059847154,3
0.031131739,0.011686522,0.046746087,0.030340985,7.876712329,4.716612449,0.13877551,-2.025777555,-2.071711993,3
0.020069145,0.008498697,0.033994786,0.022884331,7.926462073,5.402668486,0.13877551,-2.025777555,-2.074724248,3
0.062859188,0.020044145,0.080176581,0.058296746,7.583933518,5.380851441,0.139183673,-2.029907341,-2.052632339,3
0.018202797,0.015006419,0.060025678,0.034064915,7.84009009,3.608622896,0.136836735,-2.02725035,-2.068859402,3
0.028491154,0.015928173,0.063712692,0.039718518,7.782262649,4.535816612,0.13755102,-2.022069196,-2.064859598,3
0.043481525,0.018901547,0.075606186,0.045492883,7.735555556,4.101149558,0.13744898,-2.032434962,-2.06264804,3
0.045553793,0.021205474,0.084821897,0.047490215,7.706758305,5.745558692,0.13877551,-2.029756767,-2.061030156,3
0.029186154,0.017724893,0.070899573,0.039110047,7.8,6.018150701,0.137142857,-2.027566413,-2.066438639,3
0.036953103,0.017470216,0.069880862,0.040867368,7.769053118,3.691681495,0.137040816,-2.032503382,-2.064762073,3
0.037653103,0.021397974,0.085591897,0.048112361,7.706758305,5.931903904,0.136734694,-2.033079834,-2.060524811,3
0.057468696,0.023267554,0.093070217,0.06384226,7.492917847,6.392800263,0.13755102,-2.025639325,-2.043500153,3
0.025500504,0.019596838,0.078387353,0.043567209,7.750957854,6.086774459,0.137959184,-2.023311246,-2.063032818,3
0.014865435,0.013260217,0.05304087,0.029741371,7.886106142,3.153278154,0.13755102,-2.023443591,-2.071964337,3
0.030102414,0.018521552,0.074086207,0.051846569,7.645454545,6.147412652,0.142857143,-1.945910149,-2.052571493,3
0.035106949,0.013110275,0.052441102,0.035044447,7.84009009,5.635986989,0.138673469,-2.027696962,-2.069391562,3
0.048273596,0.023640811,0.094563246,0.05825847,7.573426573,5.089642975,0.13744898,-2.025270757,-2.049920268,3
0.034891949,0.020696441,0.082785763,0.045926905,7.726970033,4.999752978,0.137142857,-2.031768714,-2.061864089,3
0.035606949,0.016819153,0.06727661,0.041074336,7.787472036,4.830992861,0.137040816,-2.03096546,-2.065765361,3
0.069100254,0.027723284,0.110893136,0.069409418,7.414270501,5.242772629,0.13755102,-2.032465095,-2.040571886,3
0.021091724,0.019861638,0.079446552,0.043350268,7.751152074,4.843788076,0.13755102,-2.024754938,-2.062731022,3
0.066572311,0.027302489,0.109209958,0.06621589,7.449237244,5.810372966,0.137959184,-2.028931317,-2.043517843,3
0.051765588,0.023666019,0.094664076,0.056803371,7.593029491,5.833393824,0.137142857,-2.029220084,-2.052501844,3
0.020824145,0.011150855,0.044603419,0.024719493,7.926462073,2.680505787,0.137959184,-2.029247699,-2.074852934,3
0.048593043,0.015700598,0.062802391,0.041750516,7.77483833,5.297069925,0.14,-2.028722284,-2.065772586,3
0.026832373,0.016892903,0.06757161,0.03775316,7.82247191,5.515338601,0.136938776,-2.031881125,-2.068094775,3
0.034237035,0.020728949,0.082915796,0.045795898,7.734100545,6.559003283,0.137142857,-2.028673164,-2.062065312,3
0.031736949,0.012004703,0.048018814,0.02922238,7.875565611,1.874617472,0.140408163,-2.028289941,-2.071908317,3
0.044100606,0.020242879,0.080971515,0.048374263,7.697201018,3.577344851,0.13744898,-2.032434962,-2.060123673,4
0.040673333,0.025111296,0.100445185,0.058002301,7.583875163,6.155083058,0.136938776,-2.026662732,-2.050960908,4
0.041870966,0.026465826,0.105863302,0.06160127,7.527284681,6.46988485,0.137142857,-2.027566413,-2.046598933,4
0.033417358,0.010218208,0.04087283,0.029795071,7.879382889,5.701566162,0.139795918,-2.029615723,-2.072075662,4
0.066713884,0.034310459,0.137241835,0.074432855,7.311384615,5.554516128,0.13877551,-2.029756767,-2.032860006,4
0.05656,0.020441429,0.081765714,0.05308847,7.593220339,1.283119273,0.138979592,-2.030740376,-2.05394649,4
0.025906486,0.021151261,0.084605045,0.045872513,7.72476489,5.455481921,0.13877551,-2.019555118,-2.060885574,4
0.028405714,0.020669286,0.082677143,0.044802622,7.762376238,1.880799237,0.13877551,-2.019555118,-2.06380037,4
0.02465271,0.014803583,0.05921433,0.031727622,7.868728522,5.21985231,0.13755102,-2.03067619,-2.071116539,4
0.061109189,0.029228874,0.116915495,0.070107771,7.373429084,4.260631016,0.13755102,-2.028171713,-2.039215536,4
0.015359587,0.011418142,0.045672566,0.02712637,7.896722325,2.59534961,0.137959184,-2.016242431,-2.072726942,4
0.031927407,0.017806852,0.071227407,0.042600025,7.755319149,5.281752697,0.136734694,-2.03120811,-2.063716604,4
0.043457987,0.023539528,0.094158113,0.05510252,7.612466125,5.64132588,0.137040816,-2.031396764,-2.054051878,4
0.048256923,0.028951154,0.115804615,0.073814611,7.357823129,6.139186466,0.137959184,-2.014236927,-2.028984113,4
0.039097615,0.020747324,0.082989297,0.046707889,7.699935191,4.246467163,0.13755102,-2.025098833,-2.05959304,4
0.039090948,0.030493394,0.121973578,0.070575552,7.365778053,5.262483371,0.13755102,-2.02620598,-2.03264322,4
0.033798505,0.015889751,0.063559003,0.037739386,7.815017065,4.602590052,0.137959184,-2.028931317,-2.067609893,4
0.025649145,0.018838761,0.075355044,0.047021598,7.724742892,5.523237073,0.13755102,-2.02167047,-2.060512591,4
0.05087115,0.01871674,0.074866962,0.049133116,7.678292243,4.844873833,0.13877551,-2.028712799,-2.059314757,4
0.036193162,0.017237778,0.068951111,0.039601755,7.8,6.581516211,0.13877551,-2.026375315,-2.067186811,4
0.044077987,0.020923082,0.083692327,0.048205436,7.706447188,4.575092018,0.137142857,-2.033345881,-2.060796234,4
0.026966486,0.009935,0.03974,0.026610738,7.90314304,4.522223585,0.13877551,-2.028712799,-2.073423094,4
0.036742162,0.017531622,0.070126486,0.045343089,7.744186047,5.987686976,0.13877551,-2.025777555,-2.062374726,4
0.037976364,0.023051818,0.092207273,0.05034355,7.658227848,4.970237623,0.13877551,-2.026375315,-2.0576752,4
0.024755811,0.014440531,0.057762124,0.044441971,7.743480898,5.81054691,0.14122449,-1.973197594,-2.060925794,4
0.031905171,0.019494813,0.077979252,0.044903495,7.741041244,5.358399016,0.137142857,-2.029011953,-2.062468785,4
0.037276364,0.022237273,0.088949091,0.049390529,7.687420584,5.205929376,0.137040816,-2.030479671,-2.059055701,4
0.024602478,0.014123746,0.056494985,0.031384921,7.867529267,5.553010195,0.137959184,-2.029247699,-2.071098337,4
0.057811852,0.032643148,0.130572593,0.073615348,7.326633166,6.12659328,0.143265306,-2.008127402,-2.03416987,4
0.04880526,0.016701835,0.066807339,0.043923995,7.750163079,5.719595707,0.14,-2.028722284,-2.06404865,4
0.026729969,0.024072661,0.096290642,0.0513953,7.650354153,2.553067634,0.13877551,-2.019555118,-2.05550667,4
0.03764303,0.026399394,0.105597576,0.057888034,7.5625,4.742036306,0.136938776,-2.029806129,-2.049956569,4
0.029246154,0.021161282,0.084645128,0.051126404,7.670921986,5.872841015,0.137142857,-2.024271453,-2.056746674,4
0.024982478,0.01968615,0.078744602,0.048638271,7.687537628,5.557872853,0.139183673,-2.00099352,-2.05720257,4
0.036058095,0.020298095,0.081192381,0.056123988,7.598208132,5.462936366,0.13877551,-2.00907137,-2.051033681,4
0.040416364,0.02568,0.10272,0.057458875,7.610062893,3.53776121,0.136734694,-2.031612007,-2.053650964,4
0.029609969,0.014941682,0.059766728,0.042726996,7.740065147,4.396501282,0.139183673,-2.00099352,-2.06115825,4
0.04566826,0.026894145,0.107576578,0.062472482,7.551153164,1.218290303,0.137142857,-2.028738812,-2.04907794,4
0.027012121,0.018036515,0.072146061,0.044858655,7.716836735,2.83340197,0.136836735,-2.028443059,-2.059916459,4
0.036711429,0.019884762,0.079539048,0.048300559,7.704402516,4.727913696,0.137142857,-2.027566413,-2.059829443,4
0.044271171,0.020456396,0.081825586,0.052714255,7.629102167,3.422670991,0.137959184,-2.021128132,-2.055280112,4
0.034474286,0.017285476,0.069141905,0.038401686,7.800995025,4.941894691,0.13755102,-2.03101035,-2.067093566,4
0.023014815,0.017089444,0.068357778,0.04029334,7.786381842,4.099540528,0.13755102,-2.01774898,-2.0650018,4
0.020954545,0.01341803,0.053672121,0.029182249,7.887874837,5.894845689,0.136632653,-2.03359811,-2.07237695,4
0.043946838,0.01916953,0.07667812,0.047186534,7.712112676,3.927994005,0.13755102,-2.030211991,-2.061355432,4
0.034447619,0.014943333,0.059773333,0.038811483,7.800995025,4.596400603,0.137346939,-2.027831196,-2.066583311,4
0.023721481,0.021347407,0.08538963,0.045123272,7.734748011,5.861555006,0.13877551,-2.019555118,-2.061634486,4
0.019097477,0.015186036,0.060744144,0.039695405,7.803039899,5.211088927,0.14,-1.98948865,-2.065819829,4
0.036835495,0.020954595,0.083818378,0.056495859,7.591497227,6.054640233,0.139183673,-2.00099352,-2.049792041,4
0.024742478,0.013862198,0.055448791,0.032668427,7.857846154,4.733473815,0.137142857,-2.027566413,-2.070269018,4
0.038,0.021028241,0.084112963,0.051909061,7.643512451,3.663035355,0.13755102,-2.021878706,-2.054967064,5
0.060854245,0.026662303,0.106649214,0.065463528,7.441059603,5.421044277,0.13755102,-2.030353538,-2.041817077,5
0.026755952,0.024292262,0.097169048,0.060432049,7.546201232,5.584866555,0.14122449,-1.973197594,-2.04481361,5
0.030863303,0.017916093,0.071664373,0.040652672,7.790819672,5.246848313,0.13755102,-2.023562393,-2.065703229,5
0.024160063,0.017849175,0.071396698,0.038555976,7.791955617,6.463481748,0.136632653,-2.030822084,-2.065978214,5
0.028803788,0.020093561,0.080374242,0.050271991,7.667934094,5.573102248,0.137959184,-2.014353035,-2.05616869,5
0.052046429,0.017688393,0.070753571,0.047697631,7.705159705,5.512029606,0.139897959,-2.029169004,-2.061156617,5
0.0394,0.015328704,0.061314815,0.037970849,7.796791444,5.596307692,0.138163265,-2.032138188,-2.066779678,5
0.051282817,0.024625811,0.098503245,0.056957161,7.578041543,5.386211697,0.137142857,-2.031649921,-2.051489274,5
0.027303788,0.01213428,0.048537121,0.029666222,7.867360208,2.682457046,0.136632653,-2.034418134,-2.071201887,5
0.036119697,0.013532197,0.054128788,0.034449508,7.836787565,5.544629389,0.138571429,-2.031249303,-2.069339811,5
0.031713406,0.015993931,0.063975725,0.03884313,7.802359882,5.323426464,0.137959184,-2.016505174,-2.066396297,5
0.039091667,0.022081481,0.088325926,0.050001497,7.663600526,5.524553912,0.137040816,-2.031494175,-2.057416182,5
0.029963303,0.014795432,0.059181728,0.036062338,7.821593153,4.757450026,0.137959184,-2.02011918,-2.067830922,5
0.032799074,0.017958102,0.071832407,0.043323231,7.755319149,4.760420466,0.136734694,-2.03120811,-2.063716604,5
0.036569697,0.013280114,0.053120455,0.03369087,7.84695201,6.305482197,0.139387755,-2.030285731,-2.070098266,5
0.019954545,0.011329735,0.045318939,0.027980482,7.887874837,5.797368392,0.136530612,-2.029538871,-2.072268399,5
0.044777273,0.022630871,0.090523485,0.064460037,7.459926017,3.97521115,0.138673469,-2.012265001,-2.039342017,5
0.035678829,0.022865315,0.091461261,0.051478182,7.657551274,2.428442316,0.137142857,-2.025794802,-2.056479916,5
0.025524377,0.017596281,0.070385125,0.039465536,7.804362645,5.329091235,0.137142857,-2.027327309,-2.066695048,5
0.029981472,0.020540716,0.082162864,0.048172831,7.70442992,5.563290951,0.13755102,-2.021180572,-2.059162986,5
0.037586364,0.020683144,0.082732576,0.053183792,7.638888889,5.668749583,0.137857143,-2.017224166,-2.054458559,5
0.022898148,0.014719213,0.058876852,0.034976423,7.838709677,5.683155022,0.136836735,-2.027866494,-2.068764825,5
0.02412673,0.009831958,0.03932783,0.025809112,7.901547117,5.195102339,0.136938776,-2.030603118,-2.073295066,5
0.018182143,0.01664494,0.066579762,0.042473249,7.75862069,5.873590837,0.14122449,-1.973197594,-2.06241191,5
0.028423139,0.021549919,0.086199676,0.049847124,7.64888248,3.916023764,0.13755102,-2.023443591,-2.055731819,5
0.048178593,0.026997133,0.107988532,0.05988774,7.543492063,6.109269662,0.137959184,-2.029247699,-2.049841248,5
0.041341667,0.014477546,0.057910185,0.037165249,7.81769437,2.081215646,0.13877551,-2.031697735,-2.068265133,5
0.024849377,0.016796281,0.067185125,0.038357647,7.804362645,4.880329461,0.137142857,-2.027327309,-2.066695048,5
0.034335692,0.019190881,0.076763522,0.042881162,7.759668508,3.834178861,0.137142857,-2.031768714,-2.064084381,5
0.030896078,0.012863725,0.051454902,0.040082359,7.78742515,5.517945342,0.139795918,-1.990240877,-2.064776726,5
0.041175,0.018081019,0.072324074,0.044985003,7.74501992,5.009266039,0.137142857,-2.031768112,-2.063171627,5
0.019662879,0.011531818,0.046127273,0.027977277,7.898172324,4.809962124,0.136836735,-2.027866494,-2.072874909,5
0.012914679,0.008789698,0.035158792,0.022387193,7.936539746,5.046020011,0.139183673,-2.00099352,-2.075316275,5
0.051945283,0.016461557,0.065846226,0.047841636,7.695890411,5.341807489,0.138673469,-2.029109829,-2.060395013,5
0.060115888,0.020135981,0.080543925,0.052706644,7.637758506,5.780361674,0.14,-2.028722284,-2.057249383,5
0.029320455,0.022041856,0.088167424,0.048369464,7.697201018,5.458762401,0.136734694,-2.030203811,-2.059331733,5
0.016270249,0.011030685,0.044122741,0.025400664,7.923183391,3.133488823,0.13755102,-2.02167047,-2.074515541,5
0.017365476,0.015,0.06,0.032051718,7.859649123,4.852372766,0.138265306,-2.02190131,-2.070287213,5
